# NASA Exoplanet Archive cumulative KOI table, downloaded 2026-08-22 15:44 UTC+1.
# Columns used by fpp/own_fpp.py, in the archive's row order: kepoi_name [-],
# koi_disposition [-], koi_period [d], koi_prad [R_earth].
kepoi_name,koi_disposition,koi_period,koi_prad
K06166.02,CONFIRMED,6.6513189,4.81
K06167.01,FALSE POSITIVE,3.905532605,21.37
K02210.02,CONFIRMED,210.631486,3.23
K02281.02,CANDIDATE,455.27405,1.54
K00365.02,CANDIDATE,117.761,0.62
K02327.02,CANDIDATE,46.331703,1.39
K02393.02,CONFIRMED,0.766691517,1.22
K02404.02,FALSE POSITIVE,5.2438528,1.11
K02432.02,FALSE POSITIVE,93.6273251,
K02450.02,CANDIDATE,7.1931193,1.12
K06073.01,FALSE POSITIVE,6.474202359,28.96
K06074.01,FALSE POSITIVE,8.4803048,4.13
K06075.01,FALSE POSITIVE,8.947426242,45.87
K06076.01,FALSE POSITIVE,9.93443795,35.54
K06077.01,FALSE POSITIVE,2.173552528,23.51
K00266.02,CANDIDATE,47.7439509,1.74
K00992.02,CANDIDATE,4.57834367,1.44
K06078.01,FALSE POSITIVE,10.157715971,42.27
K01522.02,CANDIDATE,12.654896,1.02
K06168.01,CANDIDATE,131.258668,1.59
K07870.01,CANDIDATE,92.552007,2.1
K06168.02,CANDIDATE,75.072964,1.09
K06168.03,FALSE POSITIVE,404.701927,1.94
K06169.01,FALSE POSITIVE,0.779609509,1.07
K06170.01,FALSE POSITIVE,15.80529628,
K06171.01,FALSE POSITIVE,2.103239235,64.15
K06172.01,CANDIDATE,31.8134892,1.18
K02610.02,CANDIDATE,115.230655,4.02
K02714.03,CONFIRMED,184.262741,2.57
K02719.02,CANDIDATE,106.25976,1.5
K02828.02,CANDIDATE,505.462916,3.46
K02869.02,CANDIDATE,274.743032,2.16
K00423.02,CANDIDATE,360.477635,11943.8
K02871.03,CANDIDATE,18.0811429,0.75
K02926.03,CONFIRMED,20.9569985,2.38
K06079.01,FALSE POSITIVE,15.249335907,45.92
K06080.01,FALSE POSITIVE,4.816610903,26.15
K06081.01,FALSE POSITIVE,2.305903447,39.04
K06082.01,FALSE POSITIVE,1.814128042,426.98
K07871.01,FALSE POSITIVE,1.247121237,18.39
K06083.01,FALSE POSITIVE,4.128795314,52.0
K06084.01,FALSE POSITIVE,3.269176601,164.61
K06085.01,CANDIDATE,5.902596818,25.8
K06086.01,FALSE POSITIVE,15.995094054,17.09
K06173.01,CANDIDATE,214.013044,1.54
K06174.01,FALSE POSITIVE,0.70914232,7.27
K06175.01,FALSE POSITIVE,9.86869589,21.68
K01541.02,FALSE POSITIVE,66.34455122,
K06176.01,CANDIDATE,143.09688,1.48
K06176.02,CANDIDATE,73.4567573,
K06177.01,FALSE POSITIVE,0.978362973,1.04
K06178.01,CANDIDATE,13.0327301,1.64
K02926.04,CONFIRMED,37.6333868,2.25
K02971.02,CANDIDATE,31.9533679,1.65
K03028.02,CANDIDATE,458.16754,2.11
K03088.02,CANDIDATE,67.8766605,1.92
K03090.02,FALSE POSITIVE,15.0367776,8.02
K03214.02,CANDIDATE,25.0901574,1.35
K03371.02,CONFIRMED,12.25384348,1.0
K03401.02,CANDIDATE,326.6708,2.2
K00129.02,CANDIDATE,143.21109362,
K00238.03,CANDIDATE,362.97828,1.96
K00593.04,CANDIDATE,240.192808,2.68
K06087.01,FALSE POSITIVE,22.16127178,69.44
K00993.03,CANDIDATE,86.723653,1.43
K06088.01,FALSE POSITIVE,2.745121487,9.55
K06089.01,FALSE POSITIVE,282.9656538,71.61
K06090.01,FALSE POSITIVE,37.32030954,36.96
K07878.01,CANDIDATE,36.566324,15.41
K06091.01,FALSE POSITIVE,5.889372452,50.78
K06092.01,FALSE POSITIVE,2.581595167,40.94
K06093.01,CANDIDATE,20.5736113,3.86
K03163.01,FALSE POSITIVE,0.566801886,0.54
K03169.01,FALSE POSITIVE,180.71809,1.28
K03172.01,FALSE POSITIVE,6.5583706,39.06
K03173.01,FALSE POSITIVE,434.39148,1.59
K03180.01,FALSE POSITIVE,71.1577054,
K03181.01,FALSE POSITIVE,73.26417,1.32
K03184.02,CONFIRMED,11.3220104,0.91
K03186.01,FALSE POSITIVE,681.9363102,61.52
K03187.01,FALSE POSITIVE,0.705891195,1.0
K03191.01,FALSE POSITIVE,377.88909,3.17
K03192.01,FALSE POSITIVE,199.21638,2.36
K03195.01,FALSE POSITIVE,121.70747,3.02
K03198.01,FALSE POSITIVE,273.528359,115.4
K03199.01,FALSE POSITIVE,3.88258905,0.78
K03201.01,FALSE POSITIVE,135.57186,0.83
K03207.01,CANDIDATE,0.954388314,2.27
K03210.01,FALSE POSITIVE,173.06929,30.29
K03215.01,FALSE POSITIVE,1.039046871,0.48
K03222.01,FALSE POSITIVE,0.607538435,1.34
K03228.01,FALSE POSITIVE,0.98762513,1.14
K03233.01,FALSE POSITIVE,113.0707574,
K03235.01,FALSE POSITIVE,66.713573,0.98
K03251.01,FALSE POSITIVE,135.223193,0.92
K03283.01,FALSE POSITIVE,195.7093855,
K03378.01,FALSE POSITIVE,27.6775212,23.04
K03381.01,FALSE POSITIVE,35.2340413,2.21
K03405.01,FALSE POSITIVE,20.9794338,24.76
K03406.01,FALSE POSITIVE,15.6937855,1.99
K03420.01,CANDIDATE,5.77451117,1.87
K03442.01,FALSE POSITIVE,20.73376301,54.58
K03488.01,FALSE POSITIVE,63.571688,2.14
K03507.01,FALSE POSITIVE,338.20075,2.08
K00351.07,CONFIRMED,124.922516,3.37
K03764.01,FALSE POSITIVE,1.303570451,235.58
K03774.01,FALSE POSITIVE,3.72277264,22.78
K03829.01,FALSE POSITIVE,3.886730304,61.58
K03833.01,FALSE POSITIVE,49.5740154,5.01
K01231.02,FALSE POSITIVE,10.42360821,1.67
K01920.02,CANDIDATE,10.1384691,0.74
K01992.03,CONFIRMED,85.517344,3.04
K03155.01,FALSE POSITIVE,161.2529031,59.07
K03156.01,FALSE POSITIVE,0.761119678,27.81
K03156.04,FALSE POSITIVE,94.212787,35.89
K06618.01,CANDIDATE,8.6040858,0.94
K06619.01,FALSE POSITIVE,1.330333096,24.3
K06620.01,FALSE POSITIVE,1.140133012,126.77
K06621.01,FALSE POSITIVE,7.946367138,36.01
K06622.01,FALSE POSITIVE,16.832079803,61.35
K06623.01,FALSE POSITIVE,7.346159047,44.48
K06624.01,FALSE POSITIVE,26.2402438,1.16
K06625.01,FALSE POSITIVE,10.738427243,6.96
K07882.01,CANDIDATE,65.415183,1.31
K06753.01,CANDIDATE,72.28198,13.11
K06754.01,FALSE POSITIVE,23.832382513,63.78
K06755.01,FALSE POSITIVE,1.428766771,1.01
K06756.01,FALSE POSITIVE,14.5567427,1.38
K06757.01,FALSE POSITIVE,1.106560721,47.63
K06758.01,FALSE POSITIVE,0.721624431,40.61
K06759.01,CANDIDATE,371.70965709,
K06760.01,FALSE POSITIVE,10.81589054,32.48
K06886.01,FALSE POSITIVE,4.1747072,
K06887.01,FALSE POSITIVE,0.622303871,0.77
K06888.01,FALSE POSITIVE,23.3924063,0.84
K06889.01,CANDIDATE,75.906736,0.63
K06890.01,CANDIDATE,2.15888911,0.72
K06891.01,FALSE POSITIVE,4.608901433,48.72
K06892.01,CANDIDATE,17.5806026,1.87
K06893.01,FALSE POSITIVE,3.326193904,14.72
K07017.01,FALSE POSITIVE,12.823275455,44.29
K07018.01,FALSE POSITIVE,37.183276326,55.0
K07019.01,FALSE POSITIVE,5.065329723,60.35
K07020.01,FALSE POSITIVE,0.957079167,72.76
K07021.01,FALSE POSITIVE,9.380632783,46.72
K07022.01,FALSE POSITIVE,10.064687893,30.11
K07023.01,CANDIDATE,2.71772323,0.72
K07024.01,FALSE POSITIVE,7.73591011,50.46
K07152.01,FALSE POSITIVE,3.359470825,129.93
K07153.01,FALSE POSITIVE,20.729255112,53.87
K07154.01,FALSE POSITIVE,3.04459739,0.62
K07155.01,FALSE POSITIVE,3.796448299,232.39
K07155.02,FALSE POSITIVE,3.79654367,159.34
K07156.01,FALSE POSITIVE,15.926990634,93.94
K07157.01,CANDIDATE,23.9830523,1.17
K07158.01,FALSE POSITIVE,1.219049953,2.48
K07159.01,FALSE POSITIVE,0.64585177,51.1
K07283.01,CANDIDATE,134.413808,1.69
K07284.01,FALSE POSITIVE,1.70192371,40.15
K07285.01,FALSE POSITIVE,1.20693963,0.97
K07286.01,FALSE POSITIVE,3.008602107,56.15
K07287.01,FALSE POSITIVE,41.81145,1.4
K07288.01,FALSE POSITIVE,0.846291334,30.8
K07289.01,FALSE POSITIVE,1.930451347,58.77
K07290.01,FALSE POSITIVE,2.427967843,108.33
K07894.01,CANDIDATE,347.97611,1.62
K07417.01,FALSE POSITIVE,6.840305932,62.08
K07418.01,FALSE POSITIVE,1.032967155,21.22
K07419.01,FALSE POSITIVE,2.489550708,36.91
K07420.01,FALSE POSITIVE,2.980479588,70.52
K07421.01,FALSE POSITIVE,4.81712182,43.45
K07422.01,FALSE POSITIVE,2.479948394,35.62
K07423.01,FALSE POSITIVE,1.58742695,37.64
K07424.01,FALSE POSITIVE,19.668404822,42.91
K04526.02,CANDIDATE,11.8187288,2.09
K04535.02,CANDIDATE,5.78901936,0.78
K04562.02,FALSE POSITIVE,0.968065631,0.68
K04598.02,FALSE POSITIVE,0.824181335,18.2
K04716.02,CANDIDATE,12.26708306,
K04766.02,FALSE POSITIVE,2.45261841,0.69
K04838.02,CANDIDATE,6.33342309,7.62
K04871.02,CANDIDATE,5.522479,0.76
K04881.02,FALSE POSITIVE,0.706423768,1.16
K06368.01,CANDIDATE,9.4588054,1.78
K06369.01,FALSE POSITIVE,25.9534494,2.06
K06370.01,FALSE POSITIVE,3.49550335,0.66
K06371.01,FALSE POSITIVE,25.95193721,123.34
K06372.01,CANDIDATE,71.008017,1.11
K06373.01,FALSE POSITIVE,31.024310431,93.29
K06374.01,FALSE POSITIVE,0.634131057,0.58
K06375.01,CANDIDATE,2.90805147,0.97
K06376.01,FALSE POSITIVE,1.992098705,45.85
K06496.01,FALSE POSITIVE,1.78752921,5.86
K06497.01,FALSE POSITIVE,1.77555333,1.26
K06498.01,FALSE POSITIVE,5.462689263,36.25
K06499.01,FALSE POSITIVE,3.58966681,95.86
K06500.01,FALSE POSITIVE,1.37347867,4.25
K06501.01,FALSE POSITIVE,1.00960235,1.94
K06502.01,FALSE POSITIVE,1.060996585,64.99
K06503.01,FALSE POSITIVE,2.735152701,3.27
K06626.01,FALSE POSITIVE,9.459993213,51.89
K06627.01,FALSE POSITIVE,1.208524388,26.71
K06628.01,FALSE POSITIVE,3.79187443,47.49
K06629.01,FALSE POSITIVE,17.844323157,90.67
K06630.01,FALSE POSITIVE,34.6506368,12.35
K06631.01,CANDIDATE,2.56271232,0.48
K06632.01,FALSE POSITIVE,12.643303542,34.94
K06633.01,FALSE POSITIVE,1.36293943,31.28
K07883.01,FALSE POSITIVE,185.103836,14.63
K06761.01,FALSE POSITIVE,1.267693801,64.84
K06762.01,CANDIDATE,15.08186,0.98
K06763.01,CANDIDATE,2.44693823,0.56
K06764.01,FALSE POSITIVE,7.002865192,75.09
K06765.01,CANDIDATE,13.05609,1.3
K06766.01,FALSE POSITIVE,0.85450941,0.35
K06767.01,FALSE POSITIVE,30.130130001,83.75
K06768.01,FALSE POSITIVE,7.0435762,
K06769.01,FALSE POSITIVE,9.12208711,52.66
K07886.01,FALSE POSITIVE,366.71923,3.35
K06894.01,FALSE POSITIVE,6.373454978,51.6
K06895.01,FALSE POSITIVE,1.075577069,69.11
K06896.01,FALSE POSITIVE,0.811390968,14.74
K06897.01,FALSE POSITIVE,14.6494599,1.0
K06898.01,FALSE POSITIVE,321.00742,3.7
K06899.01,FALSE POSITIVE,27.81892382,50.0
K06900.01,FALSE POSITIVE,8.467706136,43.98
K06901.01,FALSE POSITIVE,24.70361995,30.13
K07025.01,FALSE POSITIVE,5.1348689,16.17
K07026.01,FALSE POSITIVE,5.251918489,51.51
K07027.01,FALSE POSITIVE,3.62944008,40.08
K07028.01,FALSE POSITIVE,43.263305017,62.75
K07029.01,FALSE POSITIVE,6.042029838,23.94
K07030.01,FALSE POSITIVE,2.892087553,47.55
K07031.01,FALSE POSITIVE,5.40597608,31.78
K07032.01,CANDIDATE,3.64049242,0.61
K07033.01,FALSE POSITIVE,0.510804497,1.58
K07160.01,FALSE POSITIVE,0.645850521,0.69
K07161.01,FALSE POSITIVE,18.84497113,5.35
K07162.01,CANDIDATE,5.1581317,2.02
K07163.01,FALSE POSITIVE,14.759477667,76.06
K07164.01,FALSE POSITIVE,10.476258265,54.13
K07165.01,FALSE POSITIVE,1.588298157,120.0
K07166.01,FALSE POSITIVE,1.58826263,0.47
K07167.01,FALSE POSITIVE,3.909314318,42.54
K07168.01,FALSE POSITIVE,1.38385822,
K07891.01,FALSE POSITIVE,0.79708975,0.54
K07291.01,CANDIDATE,25.9136674,3.37
K07292.01,FALSE POSITIVE,8.5412411,1.4
K07293.01,FALSE POSITIVE,1.013922622,31.98
K07294.01,FALSE POSITIVE,17.918743061,56.94
K07295.01,FALSE POSITIVE,2.287515702,86.76
K07296.01,FALSE POSITIVE,659.2907,4.66
K07297.01,FALSE POSITIVE,24.847087207,52.38
K07298.01,FALSE POSITIVE,0.85574731,
K07299.01,FALSE POSITIVE,20.867855659,53.53
K07425.01,FALSE POSITIVE,3.401949837,14.32
K07426.01,CANDIDATE,6.96197304,0.97
K07427.01,CANDIDATE,7.8935324,0.78
K07428.01,FALSE POSITIVE,2.252822538,57.6
K07429.01,FALSE POSITIVE,2.25284817,8.61
K07430.01,CANDIDATE,1.320499473,18.94
K07431.01,FALSE POSITIVE,5.39525573,152.74
K07432.01,CANDIDATE,13.1538409,1.03
K05076.02,FALSE POSITIVE,0.939740093,34.87
K00460.02,CANDIDATE,36.0484798,1.24
K05875.02,CANDIDATE,4.2742605,1.88
K06064.02,FALSE POSITIVE,265.299451,7.1
K06065.02,FALSE POSITIVE,265.310499,4.69
K06165.02,FALSE POSITIVE,35.4261827,153.72
K06252.01,FALSE POSITIVE,8.460438928,36.62
K06253.01,CANDIDATE,27.556452,1.4
K06377.01,FALSE POSITIVE,4.318726936,29.74
K06378.01,FALSE POSITIVE,3.22598684,
K06379.01,FALSE POSITIVE,76.45315813,22.89
K06380.01,FALSE POSITIVE,7.698431197,42.72
K06381.01,FALSE POSITIVE,0.504296702,50.41
K06382.01,FALSE POSITIVE,5.194256813,41.77
K06383.01,FALSE POSITIVE,61.42252657,41.01
K06384.01,CANDIDATE,566.28176,2.79
K06385.01,FALSE POSITIVE,9.761172507,95.58
K06503.02,FALSE POSITIVE,1.36513839,
K06504.01,FALSE POSITIVE,1.061008464,32.58
K06505.01,FALSE POSITIVE,1.36840167,
K06506.01,FALSE POSITIVE,5.8957069,32.41
K06507.01,FALSE POSITIVE,1.67473779,
K06508.01,FALSE POSITIVE,1.039370613,12.6
K06509.01,FALSE POSITIVE,2.31169425,1.76
K06510.01,FALSE POSITIVE,2.072177815,46.55
K06634.01,FALSE POSITIVE,3.34328534,64.0
K06635.01,CANDIDATE,0.52740121,1.49
K06636.01,FALSE POSITIVE,0.905678252,0.78
K06637.01,FALSE POSITIVE,0.905672916,0.76
K06639.01,FALSE POSITIVE,0.790046373,56.93
K06640.01,FALSE POSITIVE,1.804591904,80.87
K06641.01,CANDIDATE,1.400903699,1.16
K06642.01,FALSE POSITIVE,1.14073528,0.68
K06643.01,FALSE POSITIVE,3.31976683,0.7
K06770.01,FALSE POSITIVE,0.52880817,1.84
K06771.01,FALSE POSITIVE,0.700606479,1.22
K06772.01,FALSE POSITIVE,9.469191607,49.17
K06773.01,FALSE POSITIVE,15.53753378,40.9
K06774.01,CANDIDATE,17.3816224,26.55
K06775.01,FALSE POSITIVE,2.172042913,100.79
K06776.01,CANDIDATE,28.655498,1.45
K06777.01,CANDIDATE,13.4450174,1.08
K07887.01,FALSE POSITIVE,6.35216475,18.1
K06902.01,FALSE POSITIVE,0.705174384,366.76
K06903.01,FALSE POSITIVE,38.058140058,94.1
K06904.01,CANDIDATE,26.1556767,1.28
K06905.01,FALSE POSITIVE,4.800232532,48.67
K06906.01,FALSE POSITIVE,1.74336627,140.49
K06907.01,CANDIDATE,4.60687717,1.14
K06908.01,FALSE POSITIVE,1.507100589,131.16
K06909.01,FALSE POSITIVE,0.758355704,8.78
K06910.01,FALSE POSITIVE,0.77258608,
K07034.01,FALSE POSITIVE,0.898837525,57.14
K07035.01,FALSE POSITIVE,11.931131598,93.46
K07036.01,FALSE POSITIVE,11.93137992,0.56
K07037.01,FALSE POSITIVE,27.533803402,50.02
K07038.01,FALSE POSITIVE,12.4964346,55.34
K07039.01,FALSE POSITIVE,1.352576807,161.02
K07040.01,CANDIDATE,502.20642,2.18
K07041.01,CANDIDATE,8.3613732,0.79
K07042.01,FALSE POSITIVE,13.254134073,58.51
K07169.01,CANDIDATE,10.5113779,0.72
K07170.01,FALSE POSITIVE,1.922009494,48.61
K07171.01,FALSE POSITIVE,10.186578749,67.45
K07172.01,FALSE POSITIVE,32.003815635,180.25
K07173.01,FALSE POSITIVE,1.250390814,101.37
K07174.01,CANDIDATE,1.58487898,0.37
K07175.01,FALSE POSITIVE,9.2742685,
K07176.01,FALSE POSITIVE,5.748815953,26.94
K07300.01,FALSE POSITIVE,0.517573708,37.02
K07301.01,CANDIDATE,20.9525604,1.19
K07302.01,FALSE POSITIVE,24.70932686,25.1
K07303.01,FALSE POSITIVE,13.68369259,30.6
K07304.01,FALSE POSITIVE,9.726748645,277.38
K07305.01,CANDIDATE,3.72920972,0.8
K07306.01,FALSE POSITIVE,0.691561191,5.91
K07307.01,FALSE POSITIVE,1.35337091,26.69
K07308.01,FALSE POSITIVE,1.854491777,63.08
K07433.01,FALSE POSITIVE,4.737713268,29.25
K07434.01,CANDIDATE,5.704593,0.95
K07435.01,CANDIDATE,1.36752316,0.82
K07436.01,FALSE POSITIVE,2.49777454,2.14
K07437.01,CANDIDATE,1.9997244,0.84
K07438.01,FALSE POSITIVE,1.51264208,36.72
K07439.01,FALSE POSITIVE,323.2575,2.01
K07440.01,FALSE POSITIVE,0.984971822,56.1
K06254.01,FALSE POSITIVE,567.71329,3.28
K06255.01,FALSE POSITIVE,9.31392071,1.25
K06256.01,CANDIDATE,14.137062,1.37
K06257.01,FALSE POSITIVE,2.32539968,9.76
K06258.01,FALSE POSITIVE,0.764597756,0.72
K06259.01,CANDIDATE,4.78113942,1.14
K06259.02,CANDIDATE,7.18864064,1.3
K06260.01,FALSE POSITIVE,4.101595158,51.08
K06261.01,FALSE POSITIVE,2.43574046,24.62
K06386.01,FALSE POSITIVE,2.756536015,57.46
K06387.01,FALSE POSITIVE,13.99585365,368.42
K06388.01,FALSE POSITIVE,4.320850062,59.16
K06389.01,FALSE POSITIVE,8.6532378,0.96
K06390.01,FALSE POSITIVE,5.197420145,81.49
K06391.01,FALSE POSITIVE,2.183517999,4633.66
K06392.01,FALSE POSITIVE,383.61248,2.3
K06393.01,FALSE POSITIVE,1.945914237,35.94
K06511.01,CANDIDATE,27.122801,1.46
K06512.01,FALSE POSITIVE,2.500560859,0.48
K06513.01,CANDIDATE,5.62241111,1.17
K06514.01,FALSE POSITIVE,1.25625738,1.32
K06515.01,FALSE POSITIVE,21.142458554,41.68
K06516.01,CANDIDATE,11.2901559,0.88
K06516.02,CANDIDATE,28.24753303,
K06517.01,FALSE POSITIVE,0.99519559,0.29
K06644.01,FALSE POSITIVE,25.150788449,39.12
K06645.01,FALSE POSITIVE,7.21636091,18.03
K06646.01,CANDIDATE,7.1356633,1.38
K06647.01,FALSE POSITIVE,12.591656377,49.21
K06648.01,FALSE POSITIVE,1.044408447,1.17
K06649.01,FALSE POSITIVE,0.97705114,0.77
K06650.01,FALSE POSITIVE,5.407157086,125.96
K06651.01,FALSE POSITIVE,30.971766472,51.72
K06652.01,FALSE POSITIVE,5.06318803,302.18
K06778.01,FALSE POSITIVE,10.88242209,63.14
K06779.01,FALSE POSITIVE,1.926366998,53.63
K06780.01,FALSE POSITIVE,2.325185422,81.88
K06781.01,CANDIDATE,14.5909249,0.93
K06782.01,FALSE POSITIVE,40.877841988,164.06
K06783.01,CANDIDATE,11.8496351,1.31
K06784.01,FALSE POSITIVE,36.75892725,51.31
K06785.01,FALSE POSITIVE,0.536869783,1.81
K06786.01,CANDIDATE,455.62395,3.0
K06911.01,FALSE POSITIVE,0.843400322,0.65
K06912.01,FALSE POSITIVE,17.042155208,24.93
K06913.01,FALSE POSITIVE,0.874236216,3.46
K06913.02,CANDIDATE,1.75173647,3.86
K06914.01,FALSE POSITIVE,0.60886299,158.5
K06915.01,FALSE POSITIVE,4.43529675,1.15
K06916.01,FALSE POSITIVE,0.88512187,1.05
K06917.01,FALSE POSITIVE,1.734221252,42.06
K07043.01,FALSE POSITIVE,5.776764285,117.51
K07044.01,FALSE POSITIVE,1.26227317,369.2
K07045.01,FALSE POSITIVE,0.76757669,34.23
K07046.01,FALSE POSITIVE,5.860377067,78.14
K07047.01,FALSE POSITIVE,5.801881299,62.9
K07048.01,FALSE POSITIVE,4.00770453,92.08
K07049.01,FALSE POSITIVE,6.099032889,36.68
K07050.01,FALSE POSITIVE,0.652956712,0.76
K07177.01,FALSE POSITIVE,13.691790011,49.2
K07178.01,FALSE POSITIVE,21.570508432,63.68
K07179.01,CANDIDATE,407.14656,1.18
K07180.01,CANDIDATE,487.83894,3.94
K07181.01,FALSE POSITIVE,14.199840087,85.76
K07182.01,CANDIDATE,6.853888,1.74
K07183.01,FALSE POSITIVE,2.136834989,66.59
K07184.01,FALSE POSITIVE,2.51690133,0.97
K00547.02,CANDIDATE,7.34672485,0.97
K07309.01,FALSE POSITIVE,9.296746368,400.4
K07310.01,FALSE POSITIVE,18.060078203,20.71
K07311.01,FALSE POSITIVE,18.74072534,35.61
K07312.01,FALSE POSITIVE,0.93371313,0.69
K07313.01,FALSE POSITIVE,0.93373716,1.14
K07314.01,FALSE POSITIVE,0.933735579,10.28
K07315.01,FALSE POSITIVE,58.28819056,42.57
K07316.01,FALSE POSITIVE,3.989144446,60.26
K07317.01,FALSE POSITIVE,32.77897303,69.08
K07441.01,FALSE POSITIVE,28.487107336,116.84
K07442.01,FALSE POSITIVE,8.61733907,51.79
K07443.01,FALSE POSITIVE,2.16146908,0.95
K07444.01,FALSE POSITIVE,10.26782676,73.59
K07445.01,CANDIDATE,6.933574,1.3
K07446.01,FALSE POSITIVE,1.057335679,14.59
K07447.01,FALSE POSITIVE,1.149198426,42.03
K07448.01,FALSE POSITIVE,2.50012775,1.66
K06262.01,CANDIDATE,0.673141323,1.29
K06263.01,CANDIDATE,8.60965352,3.33
K06264.01,FALSE POSITIVE,1.40469182,217.25
K06265.01,FALSE POSITIVE,10.306982793,81.21
K06266.01,FALSE POSITIVE,1.109841858,177.78
K06267.01,CANDIDATE,13.8911152,1.12
K06268.01,FALSE POSITIVE,7.234965722,34.03
K06269.01,FALSE POSITIVE,7.45301717,37.37
K06270.01,FALSE POSITIVE,2.442941283,48.18
K06394.01,FALSE POSITIVE,3.684337918,12.52
K06395.01,FALSE POSITIVE,11.2570616,162.84
K06396.01,FALSE POSITIVE,21.858963291,114.63
K06397.01,FALSE POSITIVE,1.461270059,26.29
K06398.01,FALSE POSITIVE,9.4022333,23.61
K06399.01,CANDIDATE,6.76890076,1.24
K06400.01,FALSE POSITIVE,9.543584955,77.97
K06401.01,CANDIDATE,1.96134311,41.53
K06518.01,FALSE POSITIVE,18.611957253,65.5
K06519.01,FALSE POSITIVE,0.73240662,3.65
K06520.01,FALSE POSITIVE,2.954598,89.95
K06521.01,FALSE POSITIVE,0.562006231,0.58
K06522.01,FALSE POSITIVE,3.21559054,18.8
K06523.01,FALSE POSITIVE,1.547426532,3.62
K06524.01,FALSE POSITIVE,12.851722103,47.26
K06525.01,FALSE POSITIVE,4.2055797,1.8
K06526.01,CANDIDATE,486.77832,9.3
K06653.01,CANDIDATE,28.2682167,1.22
K06654.01,FALSE POSITIVE,0.957476003,2.47
K06655.01,FALSE POSITIVE,1.559360638,94.2
K06656.01,FALSE POSITIVE,0.57627248,
K06657.01,CANDIDATE,1.6037058,1.54
K06658.01,FALSE POSITIVE,2.313367981,33.55
K06659.01,FALSE POSITIVE,76.01811375,63.58
K06660.01,FALSE POSITIVE,0.82883944,
K07884.01,CANDIDATE,0.70965042,1.49
K06787.01,FALSE POSITIVE,1.574063832,28.63
K06788.01,FALSE POSITIVE,2.51989935,1.04
K06789.01,FALSE POSITIVE,3.867613816,69.23
K06790.01,FALSE POSITIVE,0.733726452,0.86
K06791.01,FALSE POSITIVE,36.473115046,53.1
K06792.01,FALSE POSITIVE,4.238855579,38.01
K06793.01,CANDIDATE,3.62657392,0.79
K06794.01,FALSE POSITIVE,1.17033848,0.98
K06795.01,FALSE POSITIVE,7.841066931,56.33
K06918.01,CANDIDATE,0.902403563,6.17
K06919.01,CANDIDATE,8.7998722,1.09
K06920.01,FALSE POSITIVE,4.292599454,64.04
K06921.01,CANDIDATE,6.87778029,1.19
K06922.01,FALSE POSITIVE,2.113197701,50.13
K06923.01,FALSE POSITIVE,11.02822674,75.47
K06924.01,FALSE POSITIVE,70.37626987,40.43
K06925.01,CANDIDATE,12.9489256,0.94
K07051.01,FALSE POSITIVE,0.772803664,1.11
K07052.01,FALSE POSITIVE,7.549299761,18.8
K07053.01,FALSE POSITIVE,0.530972263,9.32
K07054.01,FALSE POSITIVE,0.530967171,92.29
K07055.01,FALSE POSITIVE,1.606163631,130.46
K07056.01,FALSE POSITIVE,42.032096076,79.17
K07057.01,FALSE POSITIVE,0.619303759,4.71
K07058.01,FALSE POSITIVE,22.470494368,19.12
K07889.01,CANDIDATE,130.235324,2.44
K07185.01,FALSE POSITIVE,37.482223878,114.14
K07186.01,FALSE POSITIVE,3.71186243,0.95
K07187.01,FALSE POSITIVE,1.077358008,70.64
K07188.01,FALSE POSITIVE,3.55643514,0.75
K07189.01,FALSE POSITIVE,0.5366497,0.92
K07190.01,FALSE POSITIVE,1.12284501,
K07191.01,FALSE POSITIVE,1.480324075,47.81
K07192.01,FALSE POSITIVE,12.08353781,50.33
K07892.01,CONFIRMED,10.692115,2.71
K07318.01,FALSE POSITIVE,0.934926138,58.67
K07319.01,CANDIDATE,17.1677675,0.97
K07320.01,CANDIDATE,8.50207749,0.75
K07321.01,FALSE POSITIVE,0.93374699,103.98
K07322.01,FALSE POSITIVE,0.933759404,0.99
K07323.01,FALSE POSITIVE,0.93373711,0.37
K07324.01,FALSE POSITIVE,3.0082548,
K07325.01,FALSE POSITIVE,45.43324862,77.25
K07326.01,FALSE POSITIVE,1.398890216,57.48
K07449.01,CANDIDATE,1.322475635,14.03
K07450.01,FALSE POSITIVE,12.314402323,75.21
K07451.01,FALSE POSITIVE,0.691823991,1.23
K07452.01,FALSE POSITIVE,25.431861399,43.42
K07453.01,FALSE POSITIVE,3.98855869,2.4
K07454.01,FALSE POSITIVE,20.413052415,35.03
K07455.01,CANDIDATE,3.773744,2.44
K07456.01,FALSE POSITIVE,0.527679032,0.79
K07457.01,FALSE POSITIVE,0.527673075,0.42
K06271.01,FALSE POSITIVE,2.44295727,44.35
K06272.01,FALSE POSITIVE,3.31587688,1.27
K06273.01,FALSE POSITIVE,49.788613011,32.57
K06274.01,CANDIDATE,18.1772927,1.5
K06275.01,FALSE POSITIVE,1.38607973,0.6
K06276.01,CANDIDATE,3.09872834,0.64
K06277.01,FALSE POSITIVE,0.648868342,72.32
K06278.01,FALSE POSITIVE,5.088582739,46.02
K06402.01,FALSE POSITIVE,1.1611022,
K06403.01,FALSE POSITIVE,0.792023257,0.81
K06404.01,FALSE POSITIVE,10.643743766,47.87
K06405.01,FALSE POSITIVE,1.7317958,1.19
